timestamp,equity,position
2022-03-13 08:03:53.550736234,0.9982503399139152,-0.1
2022-03-13 08:18:00.992990986,0.9982172998491797,-0.1
2022-03-13 08:25:39.346124172,0.998297541280945,-0.1
2022-03-13 08:35:01.210009098,0.9982006106748591,-0.1
2022-03-13 08:48:48.879750893,0.9981624241168071,-0.1
2022-03-13 09:10:48.207877621,0.9979539457149496,-0.0
2022-03-13 09:35:44.127960688,0.9979240070965781,-0.0
2022-03-13 10:09:44.616560616,0.9979240070965781,0.05
2022-03-13 10:30:34.761998110,0.9978584112236476,0.05
2022-03-13 10:48:49.129064158,0.9977105261670339,-0.05
2022-03-13 11:04:58.115758263,0.9976622583659568,-0.05
2022-03-13 11:29:04.658284165,0.9977591490687513,-0.05
2022-03-13 11:45:16.569908902,0.9979346874758211,-0.30000000000000004
2022-03-13 12:03:17.607419603,0.9975930459181093,-0.30000000000000004
2022-03-13 12:15:51.073371314,0.9977287942219641,-0.30000000000000004
2022-03-13 12:25:52.418785706,0.9977880352030184,-0.30000000000000004
2022-03-13 12:50:05.054891050,0.9979828378567318,-0.30000000000000004
2022-03-13 13:07:57.229994006,0.9982558512858529,-0.30000000000000004
2022-03-13 13:22:42.588621847,0.9991061842277988,-0.30000000000000004
2022-03-13 13:45:50.587952107,0.999507451446377,-0.30000000000000004
2022-03-13 14:04:29.780435920,0.9992598036514833,-0.30000000000000004
2022-03-13 14:18:28.468907416,0.9998742109256705,-0.30000000000000004
2022-03-13 14:34:40.708732493,1.0000907415087543,-0.30000000000000004
2022-03-13 14:51:27.858842671,1.0001664121057083,-0.30000000000000004
2022-03-13 15:09:57.972856894,0.9998871791613861,-0.30000000000000004
2022-03-13 15:26:47.530119427,1.000034055024657,-0.30000000000000004
2022-03-13 15:44:50.422594771,1.00037987527421,-0.30000000000000004
2022-03-13 16:10:23.451914452,0.999724133582807,-0.30000000000000004
2022-03-13 16:37:25.310174927,0.9998504420351477,-0.30000000000000004
2022-03-13 17:04:35.354158327,1.000019002196217,-0.30000000000000004
2022-03-13 17:36:01.363542899,1.0004483987104085,-0.30000000000000004
2022-03-13 18:00:18.187240377,1.0004775054074848,-0.30000000000000004
2022-03-13 18:25:03.307202719,1.0002241060201762,-0.30000000000000004
2022-03-13 18:55:28.071307994,1.000297116512533,-0.30000000000000004
2022-03-13 19:17:39.422151849,1.0000871334147936,-0.30000000000000004
2022-03-13 19:41:16.675245278,1.0004929905591105,-0.30000000000000004
2022-03-13 20:09:40.790187664,1.0003180179819104,-0.30000000000000004
2022-03-13 20:38:06.978956215,1.0004750322526257,-0.30000000000000004
2022-03-13 21:19:54.307615787,1.0004812953665299,-0.30000000000000004
2022-03-13 21:52:20.926952809,1.0000425475424664,-0.30000000000000004
2022-03-13 22:18:17.239435412,1.0001168894439494,-0.30000000000000004
2022-03-13 22:47:30.603476375,0.9997948843244621,-0.30000000000000004
2022-03-13 23:03:15.269118868,0.9998958215288861,-0.30000000000000004
2022-03-13 23:38:35.386831999,0.9998505907003693,-0.30000000000000004
2022-03-14 00:14:30.370036900,1.0004158832333196,-0.30000000000000004
2022-03-14 00:37:45.655725501,1.0003467274554345,-0.30000000000000004
2022-03-14 01:06:50.756913520,1.000197969901354,-0.30000000000000004
2022-03-14 01:36:20.009921029,1.0010143133973748,-0.25
2022-03-14 02:01:21.283191122,1.000515064267301,-0.25
2022-03-14 02:37:56.983760536,1.000607116512853,-0.2
2022-03-14 03:06:55.420126960,1.0007445160615809,-0.2
2022-03-14 03:34:53.076369248,1.0009064302959043,-0.2
2022-03-14 04:00:29.158348054,1.0009082425968419,-0.2
2022-03-14 04:30:59.551629588,1.0007159276909865,-0.2
2022-03-14 04:56:56.811060995,1.0009627692504997,-0.2
2022-03-14 05:15:22.693158276,1.0008138684178978,-0.2
2022-03-14 05:50:51.255480766,1.0008384315484447,-0.2
2022-03-14 06:16:07.930952407,1.0005137705070728,-0.2
2022-03-14 06:37:42.789758198,1.0006228394577104,-0.2
2022-03-14 07:02:49.949688531,1.0007738144218445,-0.2
2022-03-14 07:18:11.940170124,1.000578176483381,-0.2
2022-03-14 07:54:04.481108479,1.00090485066638,-0.2
2022-03-14 08:27:17.340317361,1.0013526460363658,-0.2
2022-03-14 08:55:11.316029124,1.001540217963611,-0.2
2022-03-14 09:20:59.176939048,1.0016213447703837,-0.2
2022-03-14 09:40:16.161981978,1.00135039030789,-0.2
2022-03-14 10:03:27.656388916,1.0016114140613985,-0.2
2022-03-14 10:21:43.632126741,1.0016747505766472,-0.2
2022-03-14 10:44:53.087174594,1.0018313832059358,-0.2
2022-03-14 11:20:14.360673845,1.002161981201433,-0.2
2022-03-14 11:49:23.390574321,1.0017858163419728,-0.2
2022-03-14 12:22:02.472478330,1.0018880682173765,-0.2
2022-03-14 12:44:19.725680389,1.001768582631654,-0.2
2022-03-14 13:15:14.687524527,1.002078258367027,-0.2
2022-03-14 13:53:59.191892885,1.002133806672986,-0.2
2022-03-14 14:24:40.515943110,1.0019283037162503,-0.2
2022-03-14 15:01:13.953627445,1.0019890779711433,-0.2
2022-03-14 15:33:02.371545658,1.0021472225210157,-0.2
2022-03-14 16:05:23.545043826,1.0019473841355833,-0.2
2022-03-14 16:42:14.988676094,1.0022490909522006,-0.1
2022-03-14 17:17:45.674789749,1.002135351807324,-0.1
2022-03-14 17:47:39.638837390,1.0022287663866174,-0.1
2022-03-14 18:11:45.630453117,1.0020911853605596,-0.1
2022-03-14 18:41:03.986178629,1.0021473882288094,-0.1
2022-03-14 19:09:27.311141357,1.0023226034931758,-0.05
2022-03-14 19:32:44.166551962,1.0023389999185945,-0.05
2022-03-14 19:57:07.999003567,1.0022806646981224,-0.05
2022-03-14 20:16:54.110917822,1.0022171197771925,0.0
2022-03-14 20:45:36.939713649,1.0022020865203958,0.0
2022-03-14 21:28:54.442355320,1.0022020865203958,0.0
2022-03-14 22:00:04.475191571,1.0022020865203958,0.05
2022-03-14 22:24:28.009630203,1.0021822777662444,0.05
2022-03-14 22:48:12.370651782,1.0022205325780489,0.1
2022-03-14 23:23:20.748516977,1.0021088264549747,0.15000000000000002
2022-03-14 23:51:37.970169254,1.0021000190477345,0.15000000000000002
2022-03-15 00:15:15.207103975,1.0020417589177761,0.15000000000000002
2022-03-15 00:47:42.886727452,1.0021771892685631,0.15000000000000002
2022-03-15 01:12:28.328450985,1.0023101578951477,0.15000000000000002
2022-03-15 01:39:20.976862974,1.002556907958893,0.15000000000000002
2022-03-15 01:54:07.872685313,1.0022601666384314,0.15000000000000002
2022-03-15 02:18:02.267779201,1.0022068484594417,0.15000000000000002
2022-03-15 02:46:27.638314605,1.002643963540077,0.15000000000000002
2022-03-15 03:04:39.539589301,1.0027007574043325,0.15000000000000002
2022-03-15 03:27:36.082197584,1.0029136055868773,0.2
2022-03-15 03:51:11.042468905,1.0028123364393864,0.2
2022-03-15 04:17:54.951728009,1.0024440480423007,0.2
2022-03-15 04:45:20.844817542,1.0023627697845658,0.2
2022-03-15 05:32:22.224134713,1.0024902213820934,0.2
2022-03-15 05:59:57.393233612,1.0024804311388333,0.2
2022-03-15 06:23:56.752535768,1.0022558365967367,0.2
2022-03-15 06:43:07.167446926,1.0022532863513467,0.2
2022-03-15 07:00:08.612143725,1.0023778256651465,0.2
2022-03-15 07:20:40.780449972,1.0024319791003307,0.2
2022-03-15 07:57:12.207205027,1.0025303342209286,0.2
2022-03-15 08:26:18.427208975,1.0025787415462886,0.2
2022-03-15 08:59:18.633755140,1.0023993098588864,0.2
2022-03-15 09:30:48.777576685,1.0023399253224983,0.2
2022-03-15 10:08:39.438117974,1.0023820541291806,0.2
2022-03-15 10:32:53.827475742,1.0026112586772795,0.2
2022-03-15 11:01:48.690004118,1.0023271265770963,0.2
2022-03-15 11:21:52.021429285,1.0020392443441513,0.1
2022-03-15 11:48:32.389650598,1.00192244519122,0.1
2022-03-15 12:08:46.051499359,1.0018363376344077,0.05
2022-03-15 12:26:00.905152969,1.001823057305968,0.05
2022-03-15 13:01:18.848666444,1.001730717275768,-0.25
2022-03-15 13:36:03.529440820,1.0013333872245829,-0.25
2022-03-15 14:00:50.362249084,1.0013935009200783,-0.25
2022-03-15 14:33:27.661210470,1.001787541789117,-0.25
2022-03-15 15:00:05.648530141,1.0013496712766574,-0.25
2022-03-15 15:29:54.377889544,1.0010486645849017,-0.05
2022-03-15 15:58:21.003263764,1.0009570117016904,-0.05
2022-03-15 16:27:17.158061713,1.0009115952538719,0.15000000000000002
2022-03-15 16:52:39.769157633,1.0008150307451167,0.15000000000000002
2022-03-15 17:15:45.384482883,1.0007341789726394,0.15000000000000002
2022-03-15 17:39:11.898802392,1.0005522962267979,-0.05
2022-03-15 18:13:18.172769971,1.0005630511362806,-0.05
2022-03-15 18:37:19.906323016,1.000492936751012,-0.05
2022-03-15 19:01:06.171472959,1.0005012894228291,-0.05
2022-03-15 19:31:21.689714946,1.0005209710139067,-0.05
2022-03-15 20:07:26.620297335,1.0005318169034272,-0.05
2022-03-15 20:32:14.825025640,1.000549141567604,-0.05
2022-03-15 21:05:49.117650181,1.0005428528720144,-0.05
2022-03-15 21:33:07.077281363,1.0005925406202154,-0.1
2022-03-15 21:53:43.198722355,1.0004074772283535,-0.1
2022-03-15 22:13:56.222202517,1.0004422856411563,-0.1
2022-03-15 22:24:33.241830006,1.0002752849169794,-0.0
2022-03-15 22:39:16.921028227,1.000245276658432,0.05
2022-03-15 23:02:33.824673951,1.0002989408479266,0.1
2022-03-15 23:24:43.932205476,1.0002222706296835,0.1
2022-03-15 23:52:52.879856989,1.000262649765289,0.1
2022-03-16 00:20:50.720184244,1.0003253466090456,0.1
2022-03-16 00:44:51.513806388,1.00025912094593,0.1
2022-03-16 01:01:26.467715353,1.000228498256133,0.1
2022-03-16 01:13:52.841188855,1.000222548432473,0.1
2022-03-16 01:25:36.542511463,1.000004990705671,0.05
2022-03-16 01:36:05.534785591,0.9999424883172937,-0.0
2022-03-16 01:46:07.833924115,0.999927489179969,-0.15000000000000002
2022-03-16 02:01:35.536276117,1.000120264755183,-0.30000000000000004
2022-03-16 02:32:30.509609379,0.9993633026887413,-0.25
2022-03-16 03:01:25.516053505,0.9990131841465194,-0.25
2022-03-16 03:28:45.564636081,0.9986060752578242,-0.0
2022-03-16 03:52:40.602235727,0.9985311798021798,0.2
2022-03-16 04:15:25.868705638,0.9986354481452726,0.25
2022-03-16 04:41:58.652868971,0.9984652303910683,0.25
2022-03-16 05:01:42.314717226,0.9980960710636715,0.25
2022-03-16 05:31:23.758865371,0.9981679649499585,0.25
2022-03-16 05:57:46.435301639,0.998929081638648,0.2
2022-03-16 06:19:32.844841704,0.9992953222144274,0.2
2022-03-16 06:46:31.477112554,0.999048399439854,0.2
2022-03-16 07:03:19.220410265,0.9991064223356544,0.2
2022-03-16 07:18:11.033347242,0.9991222662471037,0.2
2022-03-16 07:34:31.192862861,0.9993478840032775,0.2
2022-03-16 07:56:01.668533072,0.9992287697962872,0.2
2022-03-16 08:13:42.144551776,0.9996037399274388,0.25
2022-03-16 08:38:21.630777173,0.999602068063874,0.25
2022-03-16 09:15:03.825721808,0.9990278582532579,0.2
2022-03-16 09:41:41.450595118,0.9989111698579166,0.2
2022-03-16 10:08:52.982389666,0.9991664475573249,0.2
2022-03-16 10:36:20.279840454,0.9993039225238453,0.2
2022-03-16 11:02:54.724765711,0.9987888369353484,0.2
2022-03-16 11:32:42.167589478,0.9983832410589893,0.2
2022-03-16 11:53:29.734709524,0.9985333960490549,0.2
2022-03-16 12:08:39.668021165,0.9981935374567567,0.2
2022-03-16 12:34:15.275997907,0.998290707504146,0.2
2022-03-16 13:00:36.365577683,0.9980399248839105,0.05
2022-03-16 13:31:42.647149414,0.9979037736038208,-0.0
2022-03-16 13:55:52.086734354,0.9978888050472168,-0.0
2022-03-16 14:29:10.822136834,0.9978888050472168,-0.0
2022-03-16 14:46:51.330203697,0.9978888050472168,-0.0
2022-03-16 15:13:44.131203197,0.9978888050472168,-0.2
2022-03-16 15:46:07.730058916,0.9976192668298156,-0.2
2022-03-16 16:20:00.287418425,0.9976341191574298,-0.2
2022-03-16 16:53:35.378616303,0.9978162640025396,-0.2
2022-03-16 17:15:39.299227163,0.9978109286440275,-0.2
2022-03-16 17:43:47.522040046,0.9979448725703695,-0.2
2022-03-16 18:07:42.015024588,0.9979360558144278,-0.2
2022-03-16 18:34:03.426080771,0.9983264902637039,-0.15000000000000002
2022-03-16 19:01:28.459764667,0.998344364594776,-0.15000000000000002
2022-03-16 19:31:58.079244345,0.9983854810932056,-0.15000000000000002
2022-03-16 20:03:23.741458863,0.9983473570452254,-0.15000000000000002
2022-03-16 20:22:15.527955293,0.9982379388653754,-0.15000000000000002
2022-03-16 20:47:18.557911575,0.9979752227693525,-0.05
2022-03-16 21:01:44.781183816,0.9978938373099943,-0.05
2022-03-16 21:27:04.636510506,0.9979258542060221,-0.05
2022-03-16 21:53:04.581401505,0.9978744061401991,-0.05
2022-03-16 22:20:26.328480721,0.9977717307549666,0.1
2022-03-16 22:47:19.401253209,0.9979205997811272,0.2
2022-03-16 23:16:40.025049016,0.9978427935661259,0.2
2022-03-16 23:48:44.858420923,0.9976778362340506,0.2
2022-03-17 00:18:26.061707698,0.997839924577731,0.2
2022-03-17 00:45:48.706119791,0.9979510905109615,0.2
2022-03-17 01:10:18.600281097,0.9980447087403174,-0.0
2022-03-17 01:28:57.187430359,0.997984826057793,-0.0
2022-03-17 01:52:33.422722124,0.997984826057793,-0.0
2022-03-17 02:13:20.750914365,0.997984826057793,-0.0
2022-03-17 02:37:50.611035943,0.997984826057793,-0.0
2022-03-17 02:55:43.955654934,0.997984826057793,-0.2
2022-03-17 03:19:40.187835552,0.998158078585396,-0.2
2022-03-17 03:47:31.922285274,0.9986265742902758,-0.2
2022-03-17 04:10:55.031517893,0.9985050777832483,-0.2
2022-03-17 04:37:24.535536863,0.9985331878643194,-0.2
2022-03-17 05:11:44.046974026,0.9985384389786335,-0.2
2022-03-17 05:47:10.325797401,0.9992571555551664,-0.15000000000000002
2022-03-17 06:17:46.070701249,0.999175831038275,-0.15000000000000002
2022-03-17 06:46:55.369841672,0.9991109105517846,-0.15000000000000002
2022-03-17 07:13:03.851504438,0.9990724590106428,-0.15000000000000002
2022-03-17 07:38:48.139988415,0.9987205866927357,-0.15000000000000002
2022-03-17 08:04:57.365397356,0.9984128515185593,-0.15000000000000002
2022-03-17 08:34:05.662075631,0.9983775777356361,-0.05
2022-03-17 09:00:27.583104372,0.9984180212290384,-0.05
2022-03-17 09:17:55.122369453,0.9983790138548219,-0.05
2022-03-17 09:34:24.480931215,0.9984734805366332,0.0
2022-03-17 09:48:06.409283474,0.9984585034344252,0.0
2022-03-17 10:16:41.286894523,0.9984585034344252,-0.05
2022-03-17 10:48:09.904425353,0.9983716480758922,-0.05
2022-03-17 11:19:59.023423180,0.9983362212360672,-0.1
2022-03-17 11:47:04.781265438,0.9983660762185292,-0.1
2022-03-17 12:20:02.380080372,0.9985706228397064,-0.1
2022-03-17 12:49:55.063377395,0.9984594966807832,-0.1
2022-03-17 13:15:29.687262341,0.9984367531873909,-0.1
2022-03-17 13:40:39.895839617,0.9981868390872456,-0.1
2022-03-17 14:07:10.788573101,0.998147207947551,-0.1
2022-03-17 14:28:00.614686802,0.9982374256682586,-0.1
2022-03-17 14:51:44.175257884,0.998267337055772,-0.1
2022-03-17 15:16:05.190720759,0.9983051347835421,-0.1
2022-03-17 15:42:31.982420251,0.9984138034414435,-0.1
2022-03-17 16:13:05.906665072,0.9982245404651219,-0.1
2022-03-17 16:35:37.780624427,0.9981230573073944,-0.05
2022-03-17 16:59:26.407589778,0.9979146010206101,0.2
2022-03-17 17:27:45.949833229,0.9981477318486276,0.25
2022-03-17 17:38:35.558510244,0.9982981202025233,0.25
2022-03-17 17:54:57.139186054,0.998623992137219,0.25
2022-03-17 18:14:31.456276782,0.9985485165319811,0.25
2022-03-17 18:38:30.433781020,0.9988563494982425,0.25
2022-03-17 18:53:46.486451373,0.9989104821811512,0.25
2022-03-17 19:15:25.066280759,0.9984546300692905,0.25
2022-03-17 19:42:01.110673331,0.9987451090404035,0.25
2022-03-17 19:58:52.871855706,0.9990120834975598,0.25
2022-03-17 20:26:11.202395409,0.9994604569091672,0.30000000000000004
2022-03-17 20:43:29.389359452,0.9997073350787279,0.30000000000000004
2022-03-17 21:02:44.191791534,0.9997918757146109,0.30000000000000004
2022-03-17 21:27:45.571951099,0.9998487013379986,0.30000000000000004
2022-03-17 21:42:41.517069860,1.0003449884352547,0.35000000000000003
2022-03-17 21:56:05.808585085,1.0010307867975077,0.35000000000000003
2022-03-17 22:17:54.357206352,1.0008643940348325,0.35000000000000003
2022-03-17 22:39:34.404334307,1.000360335284553,0.35000000000000003
2022-03-17 23:10:21.183174863,1.0000307375995776,0.30000000000000004
2022-03-17 23:37:25.897618562,0.9998001975570406,0.30000000000000004
2022-03-18 00:07:37.006676391,1.0001595361282987,0.30000000000000004
2022-03-18 00:41:27.974080056,0.9998600895874641,0.30000000000000004
2022-03-18 01:03:41.296014942,0.9990132946632166,0.15000000000000002
2022-03-18 01:29:34.852335565,0.9991715751418455,0.15000000000000002
2022-03-18 02:01:08.806605354,0.9989137817148548,0.15000000000000002
2022-03-18 02:23:28.316800624,0.9992759991297682,0.15000000000000002
2022-03-18 02:43:21.550985776,0.9996191716327836,0.2
2022-03-18 02:57:40.985148080,0.9999247415710295,0.30000000000000004
2022-03-18 03:11:07.194789588,1.0002976408315043,0.30000000000000004
2022-03-18 03:32:47.548614085,1.0001498218454863,0.30000000000000004
2022-03-18 03:59:01.769708991,1.0001384655991468,0.30000000000000004
2022-03-18 04:27:32.326378956,1.000360480829095,0.30000000000000004
2022-03-18 04:46:25.671216264,1.000648997531318,0.30000000000000004
2022-03-18 05:07:32.920949623,1.0016646339661865,0.30000000000000004
2022-03-18 05:38:22.702965923,1.0016191829180596,0.30000000000000004
2022-03-18 06:09:05.506047681,1.0008066817890913,0.1
2022-03-18 06:42:47.262225643,1.0008544661644236,0.1
2022-03-18 07:06:41.674998246,1.0007336784519452,0.1
2022-03-18 07:44:09.333210245,1.0009540651033513,0.1
2022-03-18 08:12:08.268009424,1.0005493556157583,0.05
2022-03-18 08:39:02.084052697,1.0005644756735572,0.05
2022-03-18 09:08:23.226610914,1.0005693186833984,0.05
2022-03-18 09:39:15.360687405,1.0005021106112488,-0.05
2022-03-18 09:59:53.026557818,1.0005475358113138,-0.1
2022-03-18 10:15:12.560109526,1.0006318164468875,-0.1
2022-03-18 10:26:48.733048610,1.000836160302216,-0.25
2022-03-18 10:43:04.770509325,1.0017461861120571,-0.30000000000000004
2022-03-18 11:03:49.492588826,1.002599447102908,-0.30000000000000004
2022-03-18 11:28:25.153636254,1.002859363024963,-0.30000000000000004
2022-03-18 11:48:50.674935818,1.0024050973203333,-0.30000000000000004
2022-03-18 12:03:09.024908327,1.0026114577210854,-0.30000000000000004
2022-03-18 12:26:34.596995689,1.0026327595883764,-0.30000000000000004
2022-03-18 12:56:20.071151070,1.0032498544470463,-0.30000000000000004
2022-03-18 13:25:27.977229923,1.0026580090104742,-0.30000000000000004
2022-03-18 13:46:10.836023673,1.0024021344976681,-0.30000000000000004
2022-03-18 13:58:36.864430889,1.0014889204953723,-0.30000000000000004
2022-03-18 14:12:01.644787088,1.0006307509821972,-0.30000000000000004
2022-03-18 14:27:13.836141244,0.9995060661773688,0.0
2022-03-18 14:36:00.111776970,0.9994161106314128,0.0
2022-03-18 14:46:48.969084881,0.9994161106314128,0.30000000000000004
2022-03-18 15:03:46.802850790,0.9998067978720954,0.30000000000000004
2022-03-18 15:32:57.370292887,0.9990703152998659,0.30000000000000004
2022-03-18 16:11:16.160301715,0.9991461334608808,0.30000000000000004
2022-03-18 16:39:16.393735193,0.9985599370592959,0.15000000000000002
2022-03-18 17:14:59.737914264,0.9986825617593226,0.15000000000000002
2022-03-18 17:46:32.070669092,0.9984991858042406,0.15000000000000002
2022-03-18 17:59:20.194557205,0.9986271992791592,0.15000000000000002
2022-03-18 18:17:23.124569550,0.9985354749389377,0.15000000000000002
2022-03-18 18:51:57.970360905,0.998648377353635,0.15000000000000002
2022-03-18 19:22:41.127952330,0.998693742283574,0.15000000000000002
2022-03-18 19:56:52.077264160,0.9990611264986482,0.15000000000000002
2022-03-18 20:26:32.147214346,0.9988012987335992,0.15000000000000002
2022-03-18 20:43:20.424335770,0.9989231674629204,0.15000000000000002
2022-03-18 21:05:52.602108233,0.9987424036359932,0.15000000000000002
2022-03-18 21:29:50.139677100,0.9987796372496622,0.15000000000000002
2022-03-18 21:54:19.532835245,0.9988195008512294,0.15000000000000002
2022-03-18 22:18:02.211558990,0.9987322513214092,0.15000000000000002
2022-03-18 22:39:30.069999032,0.9991494288202047,0.05
2022-03-18 23:11:43.118107453,0.9990438089452037,0.05
2022-03-18 23:33:05.691565849,0.9991236118199717,0.05
2022-03-18 23:49:12.699456021,0.9992606300173205,0.05
2022-03-19 00:12:31.261908539,0.999240196289313,0.05
2022-03-19 00:39:31.392034613,0.9992924659580245,0.05
2022-03-19 01:08:08.143417448,0.9993414507965469,0.1
2022-03-19 01:43:38.794673562,0.9994874074302891,0.15000000000000002
2022-03-19 02:10:28.809957772,0.9994338914053376,0.15000000000000002
2022-03-19 02:35:18.312861405,0.9994782279996932,0.15000000000000002
2022-03-19 02:48:42.751840487,0.9992152983959186,0.15000000000000002
2022-03-19 03:04:57.596796274,0.9995080159607589,0.05
2022-03-19 03:22:32.742360488,0.9994378616274953,0.05
2022-03-19 03:35:13.468207553,0.9993705241759,0.05
2022-03-19 03:54:55.006838597,0.9991390656455669,-0.0
2022-03-19 04:07:49.261700004,0.9991240785595822,-0.1
2022-03-19 04:21:05.037186861,0.9990692181007105,-0.1
