timestamp,bet_return
2022-04-01 00:29:44.270916462,-6.302629193266629e-05
2022-04-01 19:19:40.457614802,0.0030495218734212237
2022-04-02 08:44:22.160893470,0.0016422566876188593
2022-04-02 16:36:23.216044039,-0.0004525659919530911
2022-04-03 17:00:21.910130590,-4.451567247476529e-05
2022-04-03 20:22:59.785551354,-0.000889517457352218
2022-04-04 01:10:30.265042812,-0.0005175482220004524
2022-04-05 01:40:35.796019644,0.0005278154041614691
2022-04-05 07:54:10.925154105,-0.00027255130252268334
2022-04-05 13:08:49.435697637,-0.00041554838462309895
2022-04-05 14:00:38.468295790,-0.00015867004067160462
2022-04-05 17:53:54.913718030,-0.0002656525948785404
2022-04-06 03:51:02.727901712,-2.654079219877037e-05
2022-04-06 10:41:31.156954922,-0.00014345051386921437
2022-04-07 03:41:31.331964374,0.0011705027702253457
2022-04-07 05:02:59.073994212,0.0009497138086829171
2022-04-07 23:44:24.248000577,0.0001525554536001561
2022-04-08 08:20:46.255143210,-0.0014580531925686424
2022-04-08 17:35:59.906099848,9.561541723335232e-05
2022-04-08 21:06:41.955194034,-1.0168359341200528e-06
2022-04-08 22:01:14.392867774,-0.0004539228750668478
2022-04-09 02:48:22.560357779,-0.0010544182128695567
2022-04-09 11:56:54.243435256,-0.0004093568395323599
2022-04-09 19:10:40.930647358,-0.0005051263574625819
2022-04-09 21:45:11.246721432,2.6445922755247153e-05
2022-04-09 22:57:31.403604545,-0.00015773030938404098
2022-04-10 03:07:25.500387542,-0.0009853110565412049
2022-04-10 06:03:41.801350079,-3.7079743218537686e-05
2022-04-10 09:26:28.203938194,-0.00029649955195742983
2022-04-10 13:31:52.490668572,-0.0014589024240991844
2022-04-10 21:07:20.760144852,-0.0008947942389764263
2022-04-11 05:12:17.476989731,0.0014246208515975578
2022-04-11 18:11:52.560053900,-0.0008626044326410787
2022-04-11 23:26:50.225058571,-0.00043993575025280673
2022-04-12 01:34:02.461710155,-0.0001540972302050969
2022-04-12 03:17:46.702419765,-0.0001927567546868847
2022-04-12 11:00:12.723605163,-0.00012859818605348572
2022-04-12 12:30:11.206058227,-0.0003207828676179414
2022-04-13 00:24:34.533375442,0.001205379006556262
2022-04-13 01:29:37.149497628,0.00010458740683305656
2022-04-13 06:03:45.642174937,0.0014896126704639912
2022-04-13 10:46:28.904317595,-0.00039139231490981086
2022-04-13 12:23:48.155570157,2.9140283391182464e-05
2022-04-13 14:50:53.975787431,-0.0001296804199087953
2022-04-13 15:54:02.467805184,3.289001219242138e-05
2022-04-13 16:18:47.313157998,-0.000120274161804379
2022-04-13 19:59:14.243213639,-0.00013231614326503216
2022-04-13 21:40:32.533282720,9.574495558895002e-05
2022-04-14 05:20:37.901896603,-0.0010201034187762303
2022-04-14 06:53:26.512563489,-0.00026881519078447713
2022-04-14 15:04:01.733969286,-0.0002516031432779897
2022-04-14 15:35:42.255870104,-0.0003462831034325431
2022-04-14 18:17:46.929058805,-0.0005103512449793346
2022-04-15 18:58:56.060086735,0.001812844573376049
2022-04-16 05:04:27.957342349,-0.0006519693956987815
2022-04-16 08:35:22.025350817,-0.0006852685618854437
2022-04-16 23:54:52.941462412,0.0021829186326227656
2022-04-17 08:33:13.274744004,5.0972514682667835e-05
2022-04-17 11:58:08.656828851,0.0007291075544058057
2022-04-18 04:03:09.468490377,-6.305562345165772e-05
2022-04-18 14:16:44.655242205,-0.0002573559740689513
2022-04-18 15:48:44.748086639,1.2016900950984066e-05
2022-04-18 16:58:36.865546249,0.0001467943482791334
2022-04-18 18:32:28.284991786,-0.00012707159986591332
2022-04-19 08:06:10.827620648,0.00033979710171161415
2022-04-19 23:09:09.301126175,0.00014129099049253746
2022-04-20 03:02:01.616332971,-0.0006519744938465744
2022-04-20 14:43:18.833938144,0.0007314457531140128
2022-04-21 04:03:54.349373318,0.0020549059553733873
2022-04-21 16:13:54.353492014,-0.0010150503248869125
2022-04-22 14:58:51.621437632,0.0026004652974644937
2022-04-22 23:23:28.456400745,-0.0009087551209681077
2022-04-23 14:17:02.775250554,-0.0005282827315732375
2022-04-24 02:55:17.092133589,-0.0001977848441281349
2022-04-25 02:56:22.124146774,0.0005672541573062961
2022-04-25 07:19:37.859104946,0.001352628016530577
2022-04-25 10:40:42.704936944,0.0003997666088273455
2022-04-25 13:02:53.171709418,-0.0008596749846241369
2022-04-25 19:16:15.317538962,-0.0005754529488113391
2022-04-26 01:07:56.896407671,-0.00026082229636070764
2022-04-26 18:19:16.222918496,0.000834419905425543
2022-04-26 20:40:23.651874103,-0.0004377395201723422
2022-04-27 00:13:19.911004372,-0.0005186432059326451
2022-04-27 01:23:51.400931649,7.757880921643867e-05
2022-04-27 16:20:26.477874659,0.002265728976757586
2022-04-27 17:50:49.427891947,-0.00021685189490716628
2022-04-27 22:32:46.342665233,-0.0006367575132080194
2022-04-28 01:13:09.197177880,-0.0008521092577350453
2022-04-28 07:51:07.056325659,-0.001471691180198298
2022-04-28 12:39:48.732921667,8.6137183526791e-05
2022-04-28 14:13:11.391093120,-0.000140383472802319
2022-04-29 05:28:28.994358256,0.0001990888409164615
2022-04-29 05:49:06.988591857,-0.000181396062358119
2022-04-29 11:36:16.072645821,-0.0003251541801330138
2022-04-29 12:27:16.238392673,-0.00019957958662508712
2022-04-30 04:47:35.293556154,0.0023862954019335803
2022-05-01 00:28:01.145247810,0.0011094205442816474
2022-05-01 12:42:27.242558576,-0.0006920962359894256
2022-05-01 14:25:36.861944884,-0.002144020313023187
2022-05-02 07:49:16.930275187,0.00048430280305478135
2022-05-03 08:35:43.716827638,0.0011649735982262044
2022-05-03 10:58:44.396771789,-4.509610110747797e-05
2022-05-03 14:15:32.730494894,-0.0003409516809668167
2022-05-04 04:03:49.139188379,-0.0006194566200452556
2022-05-04 10:53:49.246930845,-0.0005760349569132739
2022-05-04 15:32:46.483864397,-0.0012055962971628809
2022-05-04 20:32:40.481802613,-0.0007205882799244945
2022-05-05 00:11:41.501392886,0.0012953323472248979
2022-05-05 04:46:03.800435945,-0.0004505140088980619
2022-05-05 13:51:16.154329091,0.00045730418478417967
2022-05-05 22:09:20.012949549,5.697405936211375e-05
2022-05-06 04:20:28.672294363,-4.219312647468776e-05
2022-05-06 10:49:42.997202806,-0.00040867890936990836
2022-05-06 20:26:26.820576206,-8.522916044961804e-05
2022-05-06 23:12:15.689327903,4.984834214294409e-07
2022-05-07 00:30:32.482800111,3.2568300138091644e-05
2022-05-07 07:13:19.799941964,-0.0008284662458771797
2022-05-07 10:17:59.519184224,-0.0008518060929717519
2022-05-07 14:27:18.656989440,-0.0010520539135362439
2022-05-07 19:17:00.465127550,-0.00015060049036164092
2022-05-08 02:31:00.115813561,-0.0001391482743529071
2022-05-08 06:35:10.275964193,-0.0001866024671652866
2022-05-08 12:46:09.796655744,-0.0005064960813049302
2022-05-09 04:36:11.093232885,0.0010654676487855674
2022-05-09 08:55:27.587627985,-0.0003340730154020033
2022-05-09 22:52:28.605818905,-0.0004586085322390021
2022-05-10 01:37:20.490009576,0.00012108135512267637
2022-05-10 05:31:47.420322865,-6.913803822095055e-05
2022-05-10 10:44:21.158031449,-0.0004333489791427114
2022-05-10 19:10:05.609425023,-0.0002213634444605539
2022-05-11 02:41:02.369525775,0.0002507158509166274
2022-05-11 08:10:36.258849337,-0.0005669805515261528
2022-05-11 10:27:29.124890767,-0.00017198967682596766
2022-05-11 12:02:19.168161169,-0.00018845815644707997
2022-05-12 04:18:30.399551734,-0.0003915988511572488
2022-05-12 12:43:05.209535457,0.0015815005811250504
2022-05-13 15:08:52.487884715,0.0018968945017983074
2022-05-14 04:54:03.141145863,-0.00024020412039471584
2022-05-14 08:18:40.442707494,-0.001098213373234902
2022-05-14 16:59:41.261733413,-7.152199964122197e-05
2022-05-15 10:08:12.435872853,0.004082759160690674
2022-05-16 13:09:55.517054737,0.0005506508817951783
2022-05-16 22:51:37.095369391,-0.0004760378085686412
2022-05-17 07:08:28.475202389,-0.00036787575079255674
2022-05-17 09:24:15.948110335,-8.473570726497126e-05
2022-05-17 19:23:49.411374740,-0.0004323412406477267
2022-05-17 20:16:15.411322415,-0.00012087948914052404
2022-05-17 21:51:09.842987336,-7.641141862224643e-05
2022-05-18 13:26:47.695252955,0.0008269021451297043
2022-05-18 16:42:44.842581622,-0.0005740818036480411
2022-05-18 23:04:26.706528634,0.0012520190469011983
2022-05-19 05:29:38.533803053,0.0006557334252812463
2022-05-19 20:37:41.132490933,0.002580331728408325
2022-05-19 22:55:24.982854575,-0.00023619424874532502
2022-05-20 09:05:48.769298337,-0.0011187136427380784
2022-05-20 11:59:02.519244477,-5.854908084512722e-05
2022-05-20 20:20:30.881229788,-0.000897482390275206
2022-05-21 03:42:32.078570500,-0.0004165569202505548
2022-05-21 05:13:11.322520293,2.873845574469236e-05
2022-05-21 11:29:25.637944840,-0.0014404914144043879
2022-05-21 13:38:36.642912641,-0.0001440112508933611
2022-05-21 15:58:04.176958010,-0.00010836451336759811
2022-05-22 04:17:43.593938626,-0.00028267511127899603
2022-05-22 05:57:02.753973179,-0.0005529844001866957
2022-05-22 07:09:12.386246331,-0.000320051410065747
2022-05-22 14:26:02.449057661,-0.0013738013601792831
2022-05-22 22:23:03.706111491,-0.0010510703567574442
2022-05-23 02:06:49.701080821,-0.0006803275590008262
2022-05-23 04:42:44.047370248,-0.00027371152354360717
2022-05-23 18:38:19.455028139,0.0025448307197046827
2022-05-24 09:25:07.538406894,-0.0009120548287999686
2022-05-24 11:25:03.612675384,-0.0006246461913599344
2022-05-24 20:14:04.939981923,-0.00031337816207543945
2022-05-25 00:28:56.597347468,0.0001769613630795419
2022-05-25 04:40:52.375242613,-0.00013179553694142587
2022-05-25 06:55:10.597796448,-0.0004987552641112503
2022-05-25 07:54:01.022018485,-5.05647729923675e-05
2022-05-25 11:16:14.696654715,-8.649040281083487e-05
2022-05-25 16:03:05.369054489,-0.0002723943484356228
2022-05-25 22:56:45.388059072,0.0009014730942780158
2022-05-26 00:46:16.330018036,5.168673683431102e-05
2022-05-26 04:01:29.782386355,-6.04726176339776e-05
2022-05-26 04:39:44.931328885,4.03129692874149e-05
2022-05-26 08:32:28.711999409,0.00034798850785300317
2022-05-26 23:03:20.821571305,-0.0012543917096625723
2022-05-27 05:05:12.299382843,-0.0002602024394648961
2022-05-27 11:30:58.575047538,-0.00041194558084090005
2022-05-27 17:11:52.742627606,-0.0005691213201000078
2022-05-27 18:05:12.102436014,5.942135603076437e-05
2022-05-27 19:36:32.375906065,3.768950006266536e-05
2022-05-27 20:46:20.352618985,-0.00016283031898323141
2022-05-28 02:56:30.688049361,0.00043911987984324163
2022-05-28 09:28:09.981013030,0.0017703517141978153
2022-05-28 21:42:33.180486120,0.003409488269936478
2022-05-29 01:57:15.904863678,-0.00020838591489924507
2022-05-29 07:23:01.898149595,-0.00025328993930651134
2022-05-29 10:48:29.202519983,-0.00010300244770200528
2022-05-29 12:45:16.787390657,5.779895929136636e-05
2022-05-29 16:53:57.569554947,0.00044766902134951714
2022-05-29 22:22:09.906146199,6.802212452350354e-05
2022-05-30 03:11:28.656903557,-0.0011005101039139875
2022-05-30 08:17:00.434075519,-0.0006308624529136608
2022-05-31 03:15:09.302465856,-0.0012111854419428747
2022-05-31 06:02:49.361039653,-0.0004984165261265883
2022-05-31 14:23:32.606256410,-0.00012362187527259483
2022-05-31 15:07:34.411158510,6.779756624997191e-05
2022-05-31 17:27:01.167401567,-0.0006727254452334464
2022-05-31 19:32:23.104501523,-0.00027085406511517807
2022-06-01 04:41:44.074857317,-0.0005691590865133378
2022-06-01 11:52:51.154692806,0.0033368908163458055
2022-06-01 15:39:25.199516878,0.00014623944690361768
2022-06-01 18:43:38.971844263,4.901032561854812e-05
2022-06-02 01:54:50.016374774,-0.00042563347373814064
2022-06-02 03:40:01.335943982,-0.00012543632011652317
2022-06-02 08:24:28.466124967,-0.0007151127065062601
2022-06-02 10:09:18.627580121,-0.0007507886857359702
2022-06-04 18:44:50.582258657,0.004750997503810694
2022-06-05 16:55:08.069275506,0.0016231951444554138
2022-06-05 19:17:25.387989193,-0.0004826991089256216
2022-06-05 22:34:51.919621564,-0.0008682541772465635
2022-06-07 00:00:49.591497496,0.0015575005989509894
2022-06-07 14:42:46.670125671,7.261786212731103e-05
2022-06-07 16:39:21.844392262,0.0001802584157584164
2022-06-08 02:31:16.998196416,-0.0004732005263027306
2022-06-08 09:20:26.689857535,0.0004331142445825886
2022-06-08 17:49:31.513659000,-0.000833935578738898
2022-06-08 20:51:42.336275339,-0.0001760560908430353
2022-06-08 23:31:33.717289813,-0.00037234880425240924
2022-06-09 02:35:18.038585581,-0.0013363606376104453
2022-06-09 17:40:46.920766816,-0.00042377792348102794
2022-06-09 19:59:19.053557597,-0.00013503973531658886
2022-06-09 20:57:12.847509712,-0.00016131247685502448
2022-06-09 22:23:39.820053197,-8.586260733101092e-05
2022-06-11 05:43:40.109744772,0.0029282119317990407
2022-06-11 09:49:31.492392749,-7.892032011302952e-05
2022-06-11 10:42:44.878341801,8.785117160825529e-05
2022-06-12 11:55:48.926463671,0.004748169758199694
2022-06-12 19:59:52.300598703,-0.00047531340566020486
2022-06-13 05:02:55.810770705,-0.0004897192208659362
2022-06-13 15:23:22.731765918,-0.000561215596570297
2022-06-13 17:11:03.970396854,-0.0007687790640612535
2022-06-13 22:05:36.056008950,0.0004318890357266625
2022-06-14 01:20:29.679862045,-0.0004071344244147568
2022-06-14 22:17:33.450770348,0.002007455477889941
2022-06-15 10:23:25.161722295,0.0014398551089607192
2022-06-15 11:57:39.683272399,-7.919333629979874e-07
2022-06-15 16:07:25.246472299,-0.0001025941682872844
2022-06-15 19:34:36.997141033,-0.0001386928680412458
2022-06-16 09:49:49.798937336,-0.0005302656431823705
2022-06-16 18:58:30.444630504,0.001006652930571228
2022-06-17 02:50:22.857062936,-0.0002986681886989473
2022-06-17 10:45:02.033815078,-0.0006379496187857159
2022-06-17 14:12:53.860313974,-0.00025217232181651283
2022-06-17 19:15:34.302346475,-0.0008746540231849842
2022-06-17 21:09:59.898538269,-0.0002763342495382126
2022-06-18 00:51:40.671168484,0.00011733608931652206
2022-06-18 13:59:44.195975408,-1.1630073159074605e-05
2022-06-18 16:37:37.229774743,-0.0003856403200100944
2022-06-18 18:32:52.593928829,8.541348589496955e-05
2022-06-18 20:26:30.399883196,-0.0009611900911447036
2022-06-18 21:32:05.497211777,-0.0005304528116413243
2022-06-19 03:24:37.108397722,-0.00021991714761926406
2022-06-19 08:21:46.496989518,0.0004598669147035661
2022-06-19 09:35:15.066787057,-0.0006884237734116061
2022-06-19 14:08:08.477710992,-0.0014952192245782925
2022-06-21 10:54:46.226634875,0.005115943042495852
2022-06-21 21:11:35.024734437,-0.00024153673674376375
2022-06-22 02:54:12.436814174,0.0010294242335757708
2022-06-22 15:01:05.496183164,0.0002414045210457072
2022-06-22 15:54:10.564506344,3.8175990414002214e-05
2022-06-22 17:10:47.423604518,-0.0009268270570558235
2022-06-23 12:00:20.901061080,0.00046883344898640544
2022-06-23 22:08:59.368052654,0.00029298764212870587
2022-06-24 09:10:04.088197276,9.453024457450887e-05
2022-06-25 01:23:17.760867216,0.000875778814031225
2022-06-25 03:44:01.013216242,-0.00011634742207999871
2022-06-25 07:47:16.621167868,6.282114293432173e-05
2022-06-25 10:06:13.238929957,-0.00018821217970899085
2022-06-25 18:42:34.430414744,-0.0006405204898185524
2022-06-25 23:32:04.499798283,-0.000531798740209366
2022-06-26 03:23:22.014549091,-0.00011585053161922154
2022-06-26 07:40:11.897674508,-8.848719923659765e-05
2022-06-26 12:19:30.352455735,-0.000791255928533463
2022-06-27 08:33:43.645135015,0.004942015698095492
2022-06-27 22:42:44.107274391,-8.270826660794484e-05
2022-06-28 06:10:26.646309659,-0.0002625764039767553
2022-06-28 19:17:29.630066492,0.000618842997224478
2022-06-29 00:48:21.470167682,-0.0006001192770128672
2022-06-29 17:52:30.512876153,-0.0002349390506043436
2022-06-30 00:31:18.678184189,-0.000962525465000752
2022-06-30 01:57:17.208059035,-0.0002376804931470966
2022-06-30 13:08:50.997872442,0.00017649057474744545
2022-06-30 16:59:58.074002422,-0.00014530323504380327
2022-07-01 12:32:22.979833014,0.0008980092684167662
2022-07-01 14:53:57.146772251,-0.0001702599154668194
2022-07-02 10:49:53.283002250,-0.0004832382670346691
2022-07-02 16:07:52.926789351,0.00011208398069784131
2022-07-02 18:34:22.535866513,-0.00014439343389760495
2022-07-03 03:08:01.167496629,-4.3829210286783216e-05
2022-07-03 10:41:54.880994372,-0.0005148411137410047
2022-07-03 15:17:47.494967856,0.0009884798630959146
2022-07-03 16:38:47.771442041,5.74774977990522e-05
2022-07-04 04:33:28.089342959,-0.0007241572266659668
2022-07-04 13:59:50.456517443,5.2147016170733806e-05
2022-07-04 18:24:42.434111238,-0.0004575477978612241
2022-07-04 22:11:43.335135356,-0.0003315799943610642
2022-07-04 22:53:05.032540344,-0.00017178855522304026
2022-07-05 11:05:43.172558501,-0.0002207884656248993
2022-07-05 18:41:02.917959422,-0.001686261873792616
2022-07-06 10:58:34.954684682,0.004422511666057671
2022-07-06 12:16:52.672280431,-0.0002197841906209641
2022-07-06 18:34:01.959387027,0.0008906807247226478
2022-07-06 20:29:22.021287866,0.00017029017113912026
2022-07-06 23:47:09.314573281,-0.0015525777484954872
2022-07-07 13:59:42.192026757,0.0021075341718457263
2022-07-07 18:33:12.190400682,-0.0004992666120119393
2022-07-08 06:38:34.890051410,0.0008803335449993899
2022-07-08 08:49:53.727003641,-0.00012486478564277537
2022-07-08 15:01:41.505772240,-0.0011166132460046496
2022-07-09 02:13:01.972337276,0.001084787864043868
2022-07-09 09:27:26.020970784,-0.0007550363382465841
2022-07-09 14:36:34.306608751,-8.22482112661227e-06
2022-07-09 15:53:56.646624334,7.63559348353482e-05
2022-07-09 20:21:15.710463665,-0.00023956466813124244
2022-07-10 00:51:54.598815903,-0.00020043556711080157
2022-07-10 07:12:40.236117177,-0.00010909961376170951
2022-07-10 08:27:35.237103611,-7.062139108893195e-05
2022-07-10 11:30:13.331660777,-0.0008670239940773428
2022-07-10 12:13:53.641859017,-0.00014328211483127795
2022-07-10 13:24:11.187633604,-0.00021743973170007536
2022-07-11 04:04:22.639648229,0.0025014213426799436
2022-07-11 06:24:33.753657639,-0.00018883038726458246
2022-07-11 14:07:36.747128353,7.63730830710685e-06
2022-07-12 08:22:01.472097389,0.00026700652545330605
2022-07-13 06:14:58.837577030,0.0009247354610735226
2022-07-13 14:32:47.017421104,-3.882643188302115e-05
2022-07-13 17:03:21.674880683,-0.0007430179011629345
2022-07-14 01:56:43.044780761,-0.00028889494708961294
2022-07-14 13:07:26.773995288,-0.0006557895316333662
2022-07-14 16:06:04.020705514,-0.0009982699804552686
2022-07-15 12:25:06.088443048,-7.526915802080758e-05
2022-07-15 15:47:48.056351341,7.888086988327991e-05
2022-07-16 07:03:41.895778790,0.0035800889118926538
2022-07-16 07:57:03.261511280,-1.884706787103063e-05
2022-07-16 19:02:35.874795817,0.0010403365269566756
2022-07-16 23:06:35.766927563,-0.00024288081399315153
2022-07-16 23:57:52.984902397,-0.0001311903133244252
2022-07-17 16:31:39.604284152,8.779087668586705e-05
2022-07-17 18:38:18.306550100,4.7253998899154936e-05
2022-07-17 20:03:47.163169295,6.788714468775048e-05
2022-07-17 22:42:55.510437138,8.294774010186856e-05
2022-07-18 11:49:24.344771050,0.00284669757454159
2022-07-19 11:05:38.750516817,0.00037046416722819053
2022-07-19 19:42:52.855772413,-0.0008020245361340939
2022-07-19 22:51:50.735315837,-0.0003407867126600239
2022-07-20 00:05:53.528464846,-0.0002734135025085349
2022-07-20 03:34:31.209011942,-0.0017067974504237915
2022-07-20 22:43:40.531029686,0.00044577559621283847
2022-07-21 01:09:37.029115409,-0.0007357641210955501
2022-07-21 08:00:40.813651197,0.00031433570099914654
2022-07-21 11:41:06.450678885,-0.0007550582599885614
2022-07-21 16:32:50.114936866,-0.00023970226373970505
2022-07-22 14:24:10.167551450,0.0064941010707111335
2022-07-23 08:17:08.847754471,0.0005375811892482929
2022-07-23 13:59:32.510222986,-0.00018296946835305583
2022-07-24 02:00:17.669445895,-0.0004388145946101485
2022-07-24 16:07:04.688538596,0.002119064137138471
2022-07-24 22:34:20.315968007,-0.0005169648801078841
2022-07-25 09:15:12.737254441,0.00041278108492237564
2022-07-25 14:03:38.477174342,-0.0007000346880449149
2022-07-25 16:03:42.434086256,-0.00016100310760869263
2022-07-25 20:11:36.413987458,-0.0001883020538600011
2022-07-26 02:28:47.232888512,-0.0004687916318644181
2022-07-26 22:39:43.736364700,-0.0006124841688412985
2022-07-27 03:02:30.981910773,-0.0006846057615425005
2022-07-27 10:35:47.779061764,0.0005330239385732405
2022-07-27 12:29:18.392774664,-0.000302535370894752
2022-07-27 14:47:57.321548440,-0.00025253511229017533
2022-07-27 21:50:05.088595614,-0.0002711303641926843
2022-07-28 01:03:36.871206127,-0.0006229240149335791
2022-07-28 05:41:13.251445576,0.0002101312497746477
2022-07-28 13:08:52.717174158,-0.0004879554519094942
2022-07-29 00:26:59.404544309,7.31032948502186e-05
2022-07-29 12:39:30.342681557,0.0016335808076071157
2022-07-29 13:25:26.108549908,-9.817563290581699e-05
2022-07-31 07:14:01.989117771,0.0013008138705690175
2022-07-31 08:34:46.308140330,-0.00016313664132971972
2022-07-31 12:05:41.391512588,-0.00012284198472989338
2022-07-31 15:26:45.943264291,-0.0001290023518193406
2022-08-01 03:39:19.827801153,0.0006070155583282055
2022-08-01 10:41:01.057274394,0.0007455173937087611
2022-08-01 15:58:54.096301220,0.00036184821148110835
2022-08-02 02:44:04.158159159,0.0010556750823724759
2022-08-02 03:46:08.127331853,-0.0001700192947166057
2022-08-02 14:44:56.630619735,0.0007892412701206997
2022-08-02 17:04:56.204277009,-0.0001557937147376176
2022-08-02 19:10:11.302920386,0.00013411200808799428
2022-08-02 20:06:00.073739976,0.00013947275738779297
2022-08-03 00:35:47.451771729,-0.0005784677901596869
2022-08-03 00:54:59.466499515,-0.0005014463583389306
2022-08-03 12:26:09.329408616,0.0008029502100856956
2022-08-03 16:25:06.806620792,-0.0008735306123632824
2022-08-03 18:51:49.955787063,-0.00013304077150122495
2022-08-04 05:09:53.594491780,0.00019547352227977655
2022-08-04 10:40:50.630439624,-0.00025845641871480307
2022-08-04 13:46:36.969811261,-0.000749821288158925
2022-08-05 00:11:57.963385388,0.0015917057313243888
2022-08-05 04:10:44.495905928,-0.0002892619839843791
2022-08-05 20:04:14.238350749,0.004497893568562228
2022-08-06 04:14:00.734382965,0.0012136998965528445
2022-08-06 09:01:35.369155943,-0.00022167497040559425
2022-08-07 01:23:35.449549414,0.0017058540928256427
2022-08-07 03:05:29.551629134,-0.0001610327959997715
2022-08-07 06:23:08.236555405,0.0004005171494829707
2022-08-07 12:33:19.520748891,-0.0005874909820072771
2022-08-08 00:25:50.546686225,-0.00143785133507357
2022-08-08 08:20:12.853431337,0.00017039574375266042
2022-08-08 09:53:39.005791761,-0.0002017596646914921
2022-08-08 14:46:10.129723555,-0.0005837836946608332
2022-08-09 10:24:05.697005533,0.0012463851496129497
2022-08-10 03:27:24.850919597,0.0016757056517626712
2022-08-10 21:45:37.767677344,0.002086912711756206
2022-08-11 00:27:07.759118468,-0.00021363454331868592
2022-08-11 05:49:15.592948489,-0.000344370416109574
2022-08-11 10:56:57.118276104,-0.0007637633702805013
2022-08-11 23:29:14.297730386,-0.0004119633194435979
2022-08-12 00:55:33.280530423,-0.00016021709201197165
2022-08-12 21:13:54.033725768,0.00048345992556364514
2022-08-13 17:55:29.994267352,6.19360327953622e-05
2022-08-14 00:24:55.734797210,-0.001330499869066304
2022-08-14 02:28:33.218341775,-0.0008747836844822388
2022-08-14 03:28:43.948023893,-0.0002105059219734695
2022-08-14 21:13:42.934154473,0.002186311875763902
2022-08-14 22:45:52.815049618,-0.00021684338747995913
2022-08-15 02:09:45.432421021,-0.000841699312004951
2022-08-15 04:30:09.117384493,4.9418441181003914e-05
2022-08-15 09:57:39.465377010,-0.00012250046209405507
2022-08-15 11:58:43.766181134,-1.1943309774720134e-05
2022-08-15 15:12:13.618416138,-4.000765608314083e-05
2022-08-16 00:57:02.371412508,-0.0005477279194141538
2022-08-16 15:04:10.760087207,0.0009491185732186658
2022-08-17 18:59:51.445869550,0.0009965189658662776
2022-08-17 23:44:31.013177849,-0.0002629859426636072
